,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,28,"20,14%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"5,04%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"10,79%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,72%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"9,35%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
19,7. FRANCO PARISI FERNANDEZ,PDG,50,"35,97%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
22,Válidamente Emitidos,139,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
25,Total Votación,139,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,24
1,1. GABRIEL BORIC FONT,CS,19,"15,70%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,31,"25,62%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"14,88%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,26%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,26%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
19,7. FRANCO PARISI FERNANDEZ,PDG,32,"26,45%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
22,Válidamente Emitidos,121,"99,18%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
23,Votos Nulos,1,"0,82%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
25,Total Votación,122,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,25
1,1. GABRIEL BORIC FONT,CS,34,"25,19%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,22,"16,30%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"11,11%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"10,37%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,48%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"10,37%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
19,7. FRANCO PARISI FERNANDEZ,PDG,34,"25,19%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
22,Válidamente Emitidos,135,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
25,Total Votación,135,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,26
1,1. GABRIEL BORIC FONT,CS,28,"21,54%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,31,"23,85%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"7,69%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"12,31%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,15%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
19,7. FRANCO PARISI FERNANDEZ,PDG,37,"28,46%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
22,Válidamente Emitidos,130,"98,48%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
23,Votos Nulos,2,"1,52%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
25,Total Votación,132,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,27
1,1. GABRIEL BORIC FONT,CS,39,"29,10%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,19,"14,18%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
7,3. YASNA PROVOSTE CAMPILLAY,PDC,8,"5,97%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"8,96%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,75%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,21%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
19,7. FRANCO PARISI FERNANDEZ,PDG,44,"32,84%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
22,Válidamente Emitidos,134,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
25,Total Votación,134,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,28
1,1. GABRIEL BORIC FONT,CS,28,"18,92%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,32,"21,62%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"6,76%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"7,43%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"10,14%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
19,7. FRANCO PARISI FERNANDEZ,PDG,52,"35,14%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
22,Válidamente Emitidos,148,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
25,Total Votación,148,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,29
1,1. GABRIEL BORIC FONT,CS,22,"18,18%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"19,01%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"8,26%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,74%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,26%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
19,7. FRANCO PARISI FERNANDEZ,PDG,43,"35,54%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
22,Válidamente Emitidos,121,"97,58%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
23,Votos Nulos,2,"1,61%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
24,Votos en Blanco,1,"0,81%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
25,Total Votación,124,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,30
1,1. GABRIEL BORIC FONT,CS,21,"18,58%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,17,"15,04%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"7,96%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"9,73%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,88%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"7,08%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
19,7. FRANCO PARISI FERNANDEZ,PDG,46,"40,71%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
22,Válidamente Emitidos,113,"99,12%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
23,Votos Nulos,1,"0,88%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
25,Total Votación,114,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,31
1,1. GABRIEL BORIC FONT,CS,32,"25,00%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,13,"10,16%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
7,3. YASNA PROVOSTE CAMPILLAY,PDC,5,"3,91%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,59%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,78%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"9,38%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
19,7. FRANCO PARISI FERNANDEZ,PDG,54,"42,19%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
22,Válidamente Emitidos,128,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
25,Total Votación,128,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,32
1,1. GABRIEL BORIC FONT,CS,21,"16,67%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"23,81%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
7,3. YASNA PROVOSTE CAMPILLAY,PDC,8,"6,35%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"4,76%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,73%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
19,7. FRANCO PARISI FERNANDEZ,PDG,49,"38,89%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
22,Válidamente Emitidos,126,"98,44%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
23,Votos Nulos,2,"1,56%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
25,Total Votación,128,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TIERRAS BLANCAS,LICEO FERNANDO BINVIGNAT MARIN,33
1,1. GABRIEL BORIC FONT,CS,25,"19,69%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"18,11%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"20,47%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"16,54%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"7,09%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
19,7. FRANCO PARISI FERNANDEZ,PDG,23,"18,11%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
22,Válidamente Emitidos,127,"98,45%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
23,Votos Nulos,1,"0,78%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
24,Votos en Blanco,1,"0,78%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
25,Total Votación,129,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,1M
1,1. GABRIEL BORIC FONT,CS,29,"22,14%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"17,56%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"19,08%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"17,56%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,76%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,87%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,21,"16,03%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
22,Válidamente Emitidos,131,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
23,Votos Nulos,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
24,Votos en Blanco,0,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
25,Total Votación,131,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,2M
1,1. GABRIEL BORIC FONT,CS,37,"27,82%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"17,29%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"15,04%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"15,04%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,50%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,77%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"16,54%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
22,Válidamente Emitidos,133,"98,52%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
23,Votos Nulos,,"0,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
24,Votos en Blanco,2,"1,48%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
25,Total Votación,135,"100,00%",,DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,3M
1,1. GABRIEL BORIC FONT,CS,44,"28,57%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,24,"15,58%",DE COQUIMBO,DISTRITO 5,COQUIMBO,TONGOY,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,4M
