,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"8,24%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,24,"13,19%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,20%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"6,59%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
19,7. FRANCO PARISI FERNANDEZ,PDG,41,"22,53%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
22,Válidamente Emitidos,182,"98,91%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
23,Votos Nulos,2,"1,09%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
25,Total Votación,184,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94
1,1. GABRIEL BORIC FONT,CS,65,"36,93%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,44,"25,00%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"3,98%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"11,93%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,14%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"5,68%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
19,7. FRANCO PARISI FERNANDEZ,PDG,27,"15,34%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
22,Válidamente Emitidos,176,"99,44%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
23,Votos Nulos,1,"0,56%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
25,Total Votación,177,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95
1,1. GABRIEL BORIC FONT,CS,35,"27,78%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,17,"13,49%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
7,3. YASNA PROVOSTE CAMPILLAY,PDC,3,"2,38%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"7,94%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,38%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,97%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
19,7. FRANCO PARISI FERNANDEZ,PDG,53,"42,06%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
22,Válidamente Emitidos,126,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
25,Total Votación,126,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96
1,1. GABRIEL BORIC FONT,CS,40,"29,41%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,29,"21,32%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"6,62%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"4,41%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,88%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
19,7. FRANCO PARISI FERNANDEZ,PDG,44,"32,35%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
22,Válidamente Emitidos,136,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
25,Total Votación,136,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97
1,1. GABRIEL BORIC FONT,CS,32,"21,77%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"22,45%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"6,12%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"10,20%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,72%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"8,84%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
19,7. FRANCO PARISI FERNANDEZ,PDG,41,"27,89%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
22,Válidamente Emitidos,147,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
25,Total Votación,147,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98
1,1. GABRIEL BORIC FONT,CS,60,"36,36%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,37,"22,42%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"5,45%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"3,64%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,82%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,06%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
19,7. FRANCO PARISI FERNANDEZ,PDG,40,"24,24%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
22,Válidamente Emitidos,165,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
25,Total Votación,165,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99
1,1. GABRIEL BORIC FONT,CS,49,"29,52%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"21,08%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"4,22%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,22,"13,25%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,20%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"6,63%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
19,7. FRANCO PARISI FERNANDEZ,PDG,40,"24,10%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
22,Válidamente Emitidos,166,"98,81%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
23,Votos Nulos,1,"0,60%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
24,Votos en Blanco,1,"0,60%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
25,Total Votación,168,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100
1,1. GABRIEL BORIC FONT,CS,36,"27,48%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,21,"16,03%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
7,3. YASNA PROVOSTE CAMPILLAY,PDC,5,"3,82%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,40%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,76%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,87%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
19,7. FRANCO PARISI FERNANDEZ,PDG,48,"36,64%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
22,Válidamente Emitidos,131,"99,24%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
23,Votos Nulos,1,"0,76%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
25,Total Votación,132,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101
1,1. GABRIEL BORIC FONT,CS,35,"22,73%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"36,36%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,27,"17,53%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"7,79%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"8,44%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"7,14%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
22,Válidamente Emitidos,154,"99,35%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
24,Votos en Blanco,1,"0,65%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
25,Total Votación,155,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M
1,1. GABRIEL BORIC FONT,CS,20,"13,61%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"29,25%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"17,69%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"11,56%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,68%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,20,"13,61%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"13,61%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
22,Válidamente Emitidos,147,"99,32%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
23,Votos Nulos,1,"0,68%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
25,Total Votación,148,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M
1,1. GABRIEL BORIC FONT,CS,34,"22,52%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"33,77%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"9,27%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"15,23%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,16,"10,60%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"8,61%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
22,Válidamente Emitidos,151,"98,05%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
23,Votos Nulos,2,"1,30%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
24,Votos en Blanco,1,"0,65%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
25,Total Votación,154,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M
1,1. GABRIEL BORIC FONT,CS,47,"27,98%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,40,"23,81%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"13,69%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,27,"16,07%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,79%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"7,74%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"8,93%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
22,Válidamente Emitidos,168,"98,82%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
23,Votos Nulos,2,"1,18%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
24,Votos en Blanco,0,"0,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
25,Total Votación,170,"100,00%",,DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M
1,1. GABRIEL BORIC FONT,CS,39,"23,64%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"25,45%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,30,"18,18%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"15,76%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"3,03%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,06%",DEL BIOBIO,DISTRITO 20,CHIGUAYANTE,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M
