,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
24,Votos en Blanco,1,"0,66%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,35M
25,Total Votación,151,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,35M
1,1. GABRIEL BORIC FONT,CS,22,"16,54%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"39,85%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"16,54%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,22,"16,54%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,50%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,76%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"5,26%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
22,Válidamente Emitidos,133,"98,52%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
24,Votos en Blanco,2,"1,48%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
25,Total Votación,135,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,36M
1,1. GABRIEL BORIC FONT,CS,17,"14,05%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"38,84%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"12,40%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,29,"23,97%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,96%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"4,96%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
22,Válidamente Emitidos,121,"95,28%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
23,Votos Nulos,4,"3,15%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
24,Votos en Blanco,2,"1,57%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
25,Total Votación,127,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,37M
1,1. GABRIEL BORIC FONT,CS,16,"11,11%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,70,"48,61%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"8,33%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,24,"16,67%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,39%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,94%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"6,94%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
22,Válidamente Emitidos,144,"97,30%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
23,Votos Nulos,3,"2,03%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
24,Votos en Blanco,1,"0,68%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
25,Total Votación,148,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,38M
1,1. GABRIEL BORIC FONT,CS,15,"10,87%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,57,"41,30%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"10,14%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,34,"24,64%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,80%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,25%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
22,Válidamente Emitidos,138,"99,28%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
24,Votos en Blanco,1,"0,72%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
25,Total Votación,139,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,39M
1,1. GABRIEL BORIC FONT,CS,14,"9,79%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,67,"46,85%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"11,19%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,32,"22,38%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"4,90%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"4,90%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
22,Válidamente Emitidos,143,"95,97%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
23,Votos Nulos,5,"3,36%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
24,Votos en Blanco,1,"0,67%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
25,Total Votación,149,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,40M
1,1. GABRIEL BORIC FONT,CS,20,"13,61%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,66,"44,90%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"12,24%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,28,"19,05%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"4,76%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"5,44%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
22,Válidamente Emitidos,147,"98,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
23,Votos Nulos,2,"1,33%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
24,Votos en Blanco,1,"0,67%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
25,Total Votación,150,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,41M
1,1. GABRIEL BORIC FONT,CS,17,"10,90%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,59,"37,82%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,32,"20,51%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"14,74%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,64%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,77%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"9,62%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
22,Válidamente Emitidos,156,"99,36%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
23,Votos Nulos,1,"0,64%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
25,Total Votación,157,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,42M
1,1. GABRIEL BORIC FONT,CS,14,"9,72%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,66,"45,83%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"14,58%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,25,"17,36%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,17%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"8,33%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
22,Válidamente Emitidos,144,"99,31%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
24,Votos en Blanco,1,"0,69%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
25,Total Votación,145,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,43M
1,1. GABRIEL BORIC FONT,CS,8,"5,76%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,67,"48,20%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"11,51%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,30,"21,58%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,47%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"6,47%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
22,Válidamente Emitidos,139,"97,20%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
23,Votos Nulos,3,"2,10%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
24,Votos en Blanco,1,"0,70%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
25,Total Votación,143,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,44M
1,1. GABRIEL BORIC FONT,CS,15,"12,61%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"44,54%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"14,29%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"13,45%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,04%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"10,08%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
22,Válidamente Emitidos,119,"97,54%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
23,Votos Nulos,3,"2,46%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
25,Total Votación,122,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,47V
1,1. GABRIEL BORIC FONT,CS,11,"9,09%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,68,"56,20%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"9,09%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"9,09%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"7,44%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"9,09%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
22,Válidamente Emitidos,121,"98,37%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
23,Votos Nulos,1,"0,81%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
24,Votos en Blanco,1,"0,81%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
25,Total Votación,123,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,48V
1,1. GABRIEL BORIC FONT,CS,23,"18,11%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"40,16%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"11,02%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"14,17%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,15%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"12,60%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
22,Válidamente Emitidos,127,"97,69%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
23,Votos Nulos,1,"0,77%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
24,Votos en Blanco,2,"1,54%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
25,Total Votación,130,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,49V
1,1. GABRIEL BORIC FONT,CS,16,"12,60%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,65,"51,18%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"11,02%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"13,39%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,94%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"7,09%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
22,Válidamente Emitidos,127,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
25,Total Votación,127,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,50V
1,1. GABRIEL BORIC FONT,CS,25,"17,86%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,73,"52,14%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"10,71%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"7,86%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,71%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,57%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,14%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
22,Válidamente Emitidos,140,"99,29%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
23,Votos Nulos,1,"0,71%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
25,Total Votación,141,"100,00%",,DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,51V
1,1. GABRIEL BORIC FONT,CS,30,"25,21%",DEL MAULE,DISTRITO 18,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,52V
