,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
22,Válidamente Emitidos,70,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,2M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,2M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,2M
25,Total Votación,70,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,2M
1,1. GABRIEL BORIC FONT,CS,17,"22,97%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"24,32%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"9,46%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"17,57%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"5,41%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"14,86%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"5,41%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
22,Válidamente Emitidos,74,"98,67%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
23,Votos Nulos,1,"1,33%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
24,Votos en Blanco,,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
25,Total Votación,75,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,3M
1,1. GABRIEL BORIC FONT,CS,20,"23,53%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"29,41%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"15,29%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"18,82%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,18%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"8,24%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"3,53%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
22,Válidamente Emitidos,85,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
25,Total Votación,85,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,4M
1,1. GABRIEL BORIC FONT,CS,26,"32,10%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,21,"25,93%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"13,58%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"11,11%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,47%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"8,64%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,5,"6,17%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
22,Válidamente Emitidos,81,"98,78%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
23,Votos Nulos,1,"1,22%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
25,Total Votación,82,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,5M
1,1. GABRIEL BORIC FONT,CS,25,"31,25%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,13,"16,25%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,8,"10,00%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"12,50%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"5,00%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"16,25%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"8,75%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
22,Válidamente Emitidos,80,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
25,Total Votación,80,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,6M
1,1. GABRIEL BORIC FONT,CS,21,"28,38%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,11,"14,86%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"14,86%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"16,22%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"17,57%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"8,11%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
22,Válidamente Emitidos,74,"98,67%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
23,Votos Nulos,1,"1,33%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
25,Total Votación,75,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,7M
1,1. GABRIEL BORIC FONT,CS,25,"33,78%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,12,"16,22%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"17,57%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"10,81%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,70%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"14,86%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"4,05%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
22,Válidamente Emitidos,74,"98,67%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
23,Votos Nulos,1,"1,33%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
25,Total Votación,75,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,8M
1,1. GABRIEL BORIC FONT,CS,36,"35,64%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,19,"18,81%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"11,88%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,91%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,98%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"14,85%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"7,92%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
22,Válidamente Emitidos,101,"98,06%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
24,Votos en Blanco,2,"1,94%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
25,Total Votación,103,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,9M
1,1. GABRIEL BORIC FONT,CS,24,"28,92%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,22,"26,51%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"12,05%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"15,66%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,20%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"12,05%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"3,61%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
22,Válidamente Emitidos,83,"96,51%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
23,Votos Nulos,3,"3,49%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
25,Total Votación,86,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,10M
1,1. GABRIEL BORIC FONT,CS,35,"32,11%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,26,"23,85%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"11,01%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"11,93%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,83%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"12,84%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"6,42%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
22,Válidamente Emitidos,109,"99,09%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
23,Votos Nulos,1,"0,91%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
25,Total Votación,110,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,11M
1,1. GABRIEL BORIC FONT,CS,24,"25,81%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"19,35%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"13,98%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"12,90%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,15%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"19,35%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"6,45%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
22,Válidamente Emitidos,93,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
25,Total Votación,93,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,12M
1,1. GABRIEL BORIC FONT,CS,33,"24,44%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"24,44%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"17,78%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"14,07%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,48%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"7,41%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"10,37%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
22,Válidamente Emitidos,135,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
25,Total Votación,135,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,13M
1,1. GABRIEL BORIC FONT,CS,38,"31,67%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,31,"25,83%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"12,50%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"7,50%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"15,00%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"6,67%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
22,Válidamente Emitidos,120,"99,17%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
23,Votos Nulos,1,"0,83%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
25,Total Votación,121,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,14M
1,1. GABRIEL BORIC FONT,CS,30,"28,04%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"23,36%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"16,82%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"9,35%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,87%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"13,08%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"7,48%",METROPOLITANA DE SANTIAGO,DISTRITO 9,CONCHALI,EL CORTIJO,ESCUELA D-114 GENERAL BERNALES,15M
