,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
1,1. GABRIEL BORIC FONT,CS,36,"30,51%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,26,"22,03%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
7,3. YASNA PROVOSTE CAMPILLAY,PDC,8,"6,78%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"15,25%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"3,39%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,93%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"16,10%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
22,Válidamente Emitidos,118,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
23,Votos Nulos,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
25,Total Votación,118,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,23
1,1. GABRIEL BORIC FONT,CS,38,"31,40%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,24,"19,83%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"8,26%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"9,92%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,26%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
19,7. FRANCO PARISI FERNANDEZ,PDG,27,"22,31%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
22,Válidamente Emitidos,121,"99,18%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
23,Votos Nulos,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
24,Votos en Blanco,1,"0,82%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
25,Total Votación,122,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,24
1,1. GABRIEL BORIC FONT,CS,36,"27,07%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"28,57%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"9,02%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"9,77%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,75%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"9,77%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"15,04%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
22,Válidamente Emitidos,133,"96,38%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
23,Votos Nulos,3,"2,17%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
24,Votos en Blanco,2,"1,45%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
25,Total Votación,138,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,25
1,1. GABRIEL BORIC FONT,CS,55,"34,81%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"27,22%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"12,03%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"12,03%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,33%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"7,59%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
22,Válidamente Emitidos,158,"99,37%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
23,Votos Nulos,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
24,Votos en Blanco,1,"0,63%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
25,Total Votación,159,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LAS CABRAS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,26
1,1. GABRIEL BORIC FONT,CS,19,"16,52%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,32,"27,83%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"20,87%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"22,61%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,96%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,22%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
22,Válidamente Emitidos,115,"95,83%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
23,Votos Nulos,1,"0,83%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
24,Votos en Blanco,4,"3,33%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
25,Total Votación,120,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,1M
1,1. GABRIEL BORIC FONT,CS,18,"13,64%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"31,06%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"19,70%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,28,"21,21%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,33%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"6,06%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
22,Válidamente Emitidos,132,"99,25%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
23,Votos Nulos,,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
24,Votos en Blanco,1,"0,75%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
25,Total Votación,133,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,2M
1,1. GABRIEL BORIC FONT,CS,24,"17,39%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,37,"26,81%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,36,"26,09%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"15,22%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,45%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"7,25%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"5,80%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
22,Válidamente Emitidos,138,"98,57%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
23,Votos Nulos,1,"0,71%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
24,Votos en Blanco,1,"0,71%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
25,Total Votación,140,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,3M
1,1. GABRIEL BORIC FONT,CS,24,"17,78%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"28,15%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,33,"24,44%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"14,81%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,48%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,93%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,41%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
22,Válidamente Emitidos,135,"97,83%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
23,Votos Nulos,3,"2,17%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
25,Total Votación,138,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,4M
1,1. GABRIEL BORIC FONT,CS,28,"16,87%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,54,"32,53%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,49,"29,52%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"13,86%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,20%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"4,22%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"1,81%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
22,Válidamente Emitidos,166,"99,40%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
23,Votos Nulos,1,"0,60%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
25,Total Votación,167,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,5M
1,1. GABRIEL BORIC FONT,CS,34,"20,36%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"31,14%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,37,"22,16%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"15,57%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"6,59%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"4,19%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
22,Válidamente Emitidos,167,"99,40%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
23,Votos Nulos,1,"0,60%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
25,Total Votación,168,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,6M
1,1. GABRIEL BORIC FONT,CS,35,"22,73%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"26,62%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,35,"22,73%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"13,64%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,65%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"7,14%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"6,49%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
22,Válidamente Emitidos,154,"98,72%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
23,Votos Nulos,1,"0,64%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
24,Votos en Blanco,1,"0,64%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
25,Total Votación,156,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,7M
1,1. GABRIEL BORIC FONT,CS,45,"24,19%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,8M (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,60,"32,26%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,8M (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,33,"17,74%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,8M (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,27,"14,52%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,8M (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,54%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 16,LITUECHE,LITUECHE,LICEO EL ROSARIO DE LITUECHE,8M (Descuadrada)
