,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"7,78%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"8,89%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,22%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"6,11%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
19,7. FRANCO PARISI FERNANDEZ,PDG,34,"18,89%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
22,Válidamente Emitidos,180,"97,83%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
23,Votos Nulos,3,"1,63%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
24,Votos en Blanco,1,"0,54%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
25,Total Votación,184,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,COLEGIO PARTICULAR SAN JOSE,14M
1,1. GABRIEL BORIC FONT,CS,33,"20,12%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,34,"20,73%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,35,"21,34%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"11,59%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,22%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,19,"11,59%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"13,41%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
22,Válidamente Emitidos,164,"98,80%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
24,Votos en Blanco,2,"1,20%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
25,Total Votación,166,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,1V
1,1. GABRIEL BORIC FONT,CS,30,"16,22%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"22,16%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,47,"25,41%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"12,43%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
13,5. EDUARDO ARTES BRICHETTI,UPA,6,"3,24%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"9,73%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"10,81%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
22,Válidamente Emitidos,185,"97,37%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
23,Votos Nulos,5,"2,63%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
25,Total Votación,190,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,2V
1,1. GABRIEL BORIC FONT,CS,34,"20,48%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"15,06%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,37,"22,29%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"9,04%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
13,5. EDUARDO ARTES BRICHETTI,UPA,6,"3,61%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"7,83%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
19,7. FRANCO PARISI FERNANDEZ,PDG,36,"21,69%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
22,Válidamente Emitidos,166,"97,65%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
23,Votos Nulos,3,"1,76%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
24,Votos en Blanco,1,"0,59%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
25,Total Votación,170,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,3V
1,1. GABRIEL BORIC FONT,CS,34,"18,68%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,40,"21,98%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,39,"21,43%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"10,44%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,55%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,20,"10,99%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
19,7. FRANCO PARISI FERNANDEZ,PDG,29,"15,93%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
22,Válidamente Emitidos,182,"97,33%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
23,Votos Nulos,2,"1,07%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
24,Votos en Blanco,3,"1,60%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
25,Total Votación,187,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,4V
1,1. GABRIEL BORIC FONT,CS,32,"18,18%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"19,89%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,40,"22,73%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,22,"12,50%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,14%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,22,"12,50%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
19,7. FRANCO PARISI FERNANDEZ,PDG,23,"13,07%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
22,Válidamente Emitidos,176,"96,17%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
23,Votos Nulos,2,"1,09%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
24,Votos en Blanco,5,"2,73%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
25,Total Votación,183,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,5V
1,1. GABRIEL BORIC FONT,CS,32,"16,84%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,27,"14,21%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,45,"23,68%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"10,00%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"2,63%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"6,32%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
19,7. FRANCO PARISI FERNANDEZ,PDG,50,"26,32%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
22,Válidamente Emitidos,190,"94,53%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
23,Votos Nulos,8,"3,98%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
24,Votos en Blanco,3,"1,49%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
25,Total Votación,201,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,6V
1,1. GABRIEL BORIC FONT,CS,33,"17,28%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"21,99%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,32,"16,75%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"9,42%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,57%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,20,"10,47%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
19,7. FRANCO PARISI FERNANDEZ,PDG,43,"22,51%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
22,Válidamente Emitidos,191,"96,46%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
23,Votos Nulos,4,"2,02%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
24,Votos en Blanco,3,"1,52%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
25,Total Votación,198,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,7V
1,1. GABRIEL BORIC FONT,CS,25,"14,97%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"22,75%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,32,"19,16%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"11,38%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,20%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,19,"11,38%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
19,7. FRANCO PARISI FERNANDEZ,PDG,32,"19,16%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
22,Válidamente Emitidos,167,"95,43%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
23,Votos Nulos,6,"3,43%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
24,Votos en Blanco,2,"1,14%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
25,Total Votación,175,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,8V
1,1. GABRIEL BORIC FONT,CS,35,"19,34%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"20,99%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,32,"17,68%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"11,60%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,55%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"7,73%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
19,7. FRANCO PARISI FERNANDEZ,PDG,40,"22,10%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
22,Válidamente Emitidos,181,"95,26%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
23,Votos Nulos,9,"4,74%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
25,Total Votación,190,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,9V
1,1. GABRIEL BORIC FONT,CS,51,"25,37%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,50,"24,88%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"10,45%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"8,96%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,00%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"8,96%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
19,7. FRANCO PARISI FERNANDEZ,PDG,41,"20,40%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
22,Válidamente Emitidos,201,"97,57%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
23,Votos Nulos,3,"1,46%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
24,Votos en Blanco,2,"0,97%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
25,Total Votación,206,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,10V
1,1. GABRIEL BORIC FONT,CS,40,"20,62%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,58,"29,90%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"10,82%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"9,79%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,55%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,16,"8,25%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
19,7. FRANCO PARISI FERNANDEZ,PDG,37,"19,07%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
22,Válidamente Emitidos,194,"97,98%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
23,Votos Nulos,4,"2,02%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
25,Total Votación,198,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,11V
1,1. GABRIEL BORIC FONT,CS,38,"19,19%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"27,78%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"13,13%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"8,59%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,01%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"9,09%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
19,7. FRANCO PARISI FERNANDEZ,PDG,42,"21,21%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
22,Válidamente Emitidos,198,"98,02%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
23,Votos Nulos,3,"1,49%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
24,Votos en Blanco,1,"0,50%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
25,Total Votación,202,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,12V
1,1. GABRIEL BORIC FONT,CS,55,"23,91%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"22,61%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,34,"14,78%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"10,00%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,30%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,16,"6,96%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
19,7. FRANCO PARISI FERNANDEZ,PDG,47,"20,43%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
22,Válidamente Emitidos,230,"97,46%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
23,Votos Nulos,5,"2,12%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
24,Votos en Blanco,1,"0,42%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
25,Total Votación,236,"100,00%",,DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,13V
1,1. GABRIEL BORIC FONT,CS,51,"24,29%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,14V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,54,"25,71%",DE VALPARAISO,DISTRITO 6,CALLE LARGA,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,14V
