,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"5,56%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"18,89%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
22,Válidamente Emitidos,90,"98,90%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
24,Votos en Blanco,1,"1,10%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
25,Total Votación,91,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,3M
1,1. GABRIEL BORIC FONT,CS,19,"21,11%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"33,33%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"15,56%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"11,11%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,11%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"6,67%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"11,11%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
22,Válidamente Emitidos,90,"97,83%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
23,Votos Nulos,1,"1,09%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
24,Votos en Blanco,1,"1,09%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
25,Total Votación,92,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,4M
1,1. GABRIEL BORIC FONT,CS,18,"18,95%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,24,"25,26%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"16,84%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"13,68%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"3,16%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"6,32%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"15,79%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
22,Válidamente Emitidos,95,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
25,Total Votación,95,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,5M
1,1. GABRIEL BORIC FONT,CS,17,"15,18%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"40,18%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"16,07%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"13,39%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,36%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"9,82%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
22,Válidamente Emitidos,112,"99,12%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
23,Votos Nulos,1,"0,88%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
24,Votos en Blanco,,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
25,Total Votación,113,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,6M
1,1. GABRIEL BORIC FONT,CS,27,"22,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"31,67%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"17,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"12,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"9,17%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
22,Válidamente Emitidos,120,"95,24%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
23,Votos Nulos,3,"2,38%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
24,Votos en Blanco,2,"1,59%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
25,Total Votación,126,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,7M (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,16,"16,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,28,"28,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"17,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"14,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"10,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"13,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
22,Válidamente Emitidos,100,"92,59%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
23,Votos Nulos,3,"2,78%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
24,Votos en Blanco,5,"4,63%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
25,Total Votación,108,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,8M
1,1. GABRIEL BORIC FONT,CS,17,"17,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"35,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"20,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"13,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"6,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"8,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
22,Válidamente Emitidos,100,"99,01%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
23,Votos Nulos,1,"0,99%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
25,Total Votación,101,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,9M
1,1. GABRIEL BORIC FONT,CS,11,"11,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"38,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"15,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"11,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"4,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"8,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"13,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
22,Válidamente Emitidos,100,"96,15%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
23,Votos Nulos,2,"1,92%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
24,Votos en Blanco,2,"1,92%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
25,Total Votación,104,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,10M
1,1. GABRIEL BORIC FONT,CS,20,"19,61%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,24,"23,53%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"19,61%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"13,73%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,96%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"9,80%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"11,76%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
22,Válidamente Emitidos,102,"94,44%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
23,Votos Nulos,1,"0,93%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
24,Votos en Blanco,5,"4,63%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
25,Total Votación,108,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,11M
1,1. GABRIEL BORIC FONT,CS,22,"18,33%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,37,"30,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"15,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"3,33%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"18,33%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
22,Válidamente Emitidos,120,"99,17%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
23,Votos Nulos,1,"0,83%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
25,Total Votación,121,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,12M
1,1. GABRIEL BORIC FONT,CS,22,"20,18%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"27,52%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"17,43%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"11,93%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"15,60%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
22,Válidamente Emitidos,109,"96,46%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
23,Votos Nulos,2,"1,77%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
24,Votos en Blanco,2,"1,77%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
25,Total Votación,113,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,13M
1,1. GABRIEL BORIC FONT,CS,25,"23,36%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,34,"31,78%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"22,43%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"11,21%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"7,48%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"3,74%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
22,Válidamente Emitidos,107,"99,07%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
24,Votos en Blanco,1,"0,93%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
25,Total Votación,108,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,14M
1,1. GABRIEL BORIC FONT,CS,23,"19,01%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"37,19%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"13,22%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,74%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"9,92%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,92%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
22,Válidamente Emitidos,121,"96,03%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
23,Votos Nulos,1,"0,79%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
24,Votos en Blanco,4,"3,17%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
25,Total Votación,126,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,15M
1,1. GABRIEL BORIC FONT,CS,20,"16,53%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"35,54%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"16,53%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,26%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,26%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"14,05%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
22,Válidamente Emitidos,121,"97,58%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
23,Votos Nulos,1,"0,81%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
24,Votos en Blanco,2,"1,61%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
25,Total Votación,124,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,16M
1,1. GABRIEL BORIC FONT,CS,21,"17,07%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"31,71%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"23,58%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"9,76%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"11,38%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
22,Válidamente Emitidos,123,"97,62%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
23,Votos Nulos,3,"2,38%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
25,Total Votación,126,"100,00%",,DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,17M
1,1. GABRIEL BORIC FONT,CS,31,"24,22%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,18M (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"39,84%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,18M (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"11,72%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,18M (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"12,50%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,18M (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,56%",DE LOS LAGOS,DISTRITO 26,CALBUCO,CALBUCO,COLEGIO SAN MIGUEL,18M (Descuadrada)
