,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
24,Votos en Blanco,3,"1,85%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,1V
25,Total Votación,162,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,1V
1,1. GABRIEL BORIC FONT,CS,21,"16,15%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,32,"24,62%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"9,23%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,77%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,46%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,40,"30,77%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
22,Válidamente Emitidos,130,"98,48%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
23,Votos Nulos,2,"1,52%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
25,Total Votación,132,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,AYSEN,PUERTO CHACABUCO,ESCUELA ALMIRANTE SIMPSON,2V
1,1. GABRIEL BORIC FONT,CS,16,"20,25%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"37,97%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"18,99%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"12,66%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,53%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"2,53%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"5,06%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
22,Válidamente Emitidos,79,"97,53%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
23,Votos Nulos,1,"1,23%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
24,Votos en Blanco,1,"1,23%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
25,Total Votación,81,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M
1,1. GABRIEL BORIC FONT,CS,25,"33,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"24,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"21,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"8,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"4,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"8,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
22,Válidamente Emitidos,75,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
25,Total Votación,75,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M
1,1. GABRIEL BORIC FONT,CS,24,"32,43%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"24,32%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"16,22%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"12,16%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,35%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"2,70%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"10,81%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
22,Válidamente Emitidos,74,"98,67%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
24,Votos en Blanco,1,"1,33%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
25,Total Votación,75,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M
1,1. GABRIEL BORIC FONT,CS,33,"30,28%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"27,52%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"22,94%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,5,"4,59%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,92%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,67%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"10,09%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
22,Válidamente Emitidos,109,"98,20%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
23,Votos Nulos,2,"1,80%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
25,Total Votación,111,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M
1,1. GABRIEL BORIC FONT,CS,34,"33,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,21,"20,59%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"20,59%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,82%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,94%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"7,84%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,88%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
22,Válidamente Emitidos,102,"97,14%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
23,Votos Nulos,2,"1,90%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
24,Votos en Blanco,1,"0,95%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
25,Total Votación,105,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M
1,1. GABRIEL BORIC FONT,CS,39,"30,71%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"29,92%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"18,90%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"7,87%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,15%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"8,66%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
22,Válidamente Emitidos,127,"98,45%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
23,Votos Nulos,8,"6,20%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
24,Votos en Blanco,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
25,Total Votación,129,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,31,"29,25%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,31,"29,25%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"12,26%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"12,26%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,94%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,83%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"13,21%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
22,Válidamente Emitidos,106,"96,36%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
23,Votos Nulos,1,"0,91%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
24,Votos en Blanco,3,"2,73%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
25,Total Votación,110,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M
1,1. GABRIEL BORIC FONT,CS,17,"26,56%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,22,"34,38%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"18,75%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"9,38%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"4,69%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"6,25%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
22,Válidamente Emitidos,64,"96,97%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
23,Votos Nulos,1,"1,52%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
24,Votos en Blanco,1,"1,52%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
25,Total Votación,66,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V
1,1. GABRIEL BORIC FONT,CS,27,"36,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,14,"18,67%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"25,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"5,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"5,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"9,33%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
22,Válidamente Emitidos,75,"98,68%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
23,Votos Nulos,0,"0,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
24,Votos en Blanco,1,"1,32%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
25,Total Votación,76,"100,00%",,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V
1,1. GABRIEL BORIC FONT,CS,26,"41,94%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,10,"16,13%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"20,97%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"9,68%",DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,DISTRITO 27,CHILE CHICO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3V
