,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
24,Votos en Blanco,4,"3,28%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,4V
25,Total Votación,122,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,4V
1,1. GABRIEL BORIC FONT,CS,17,"14,78%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"44,35%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"22,61%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,70%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,87%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,48%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,22%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
22,Válidamente Emitidos,115,"98,29%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
23,Votos Nulos,2,"1,71%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
25,Total Votación,117,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,5V
1,1. GABRIEL BORIC FONT,CS,8,"8,60%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"46,24%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"16,13%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"15,05%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"7,53%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"6,45%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
22,Válidamente Emitidos,93,"96,88%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
23,Votos Nulos,1,"1,04%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
24,Votos en Blanco,2,"2,08%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
25,Total Votación,96,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,6V
1,1. GABRIEL BORIC FONT,CS,25,"24,27%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"37,86%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"19,42%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,74%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,94%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,94%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"5,83%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
22,Válidamente Emitidos,103,"96,26%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
23,Votos Nulos,1,"0,93%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
24,Votos en Blanco,3,"2,80%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
25,Total Votación,107,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,7V
1,1. GABRIEL BORIC FONT,CS,17,"14,53%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"45,30%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"14,53%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"10,26%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,85%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,98%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"8,55%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
22,Válidamente Emitidos,117,"98,32%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
23,Votos Nulos,1,"0,84%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
24,Votos en Blanco,1,"0,84%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
25,Total Votación,119,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,8V
1,1. GABRIEL BORIC FONT,CS,11,"10,89%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"44,55%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"14,85%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,91%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,99%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"7,92%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"11,88%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
22,Válidamente Emitidos,101,"99,02%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
23,Votos Nulos,1,"0,98%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
25,Total Votación,102,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,9V
1,1. GABRIEL BORIC FONT,CS,21,"15,67%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"41,04%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"17,16%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"12,69%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,72%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"6,72%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
22,Válidamente Emitidos,134,"97,10%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
23,Votos Nulos,1,"0,72%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
24,Votos en Blanco,3,"2,17%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
25,Total Votación,138,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,10V
1,1. GABRIEL BORIC FONT,CS,25,"17,99%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,70,"50,36%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"20,86%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"4,32%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,72%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"2,88%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"2,88%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
22,Válidamente Emitidos,139,"96,53%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
23,Votos Nulos,1,"0,69%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
24,Votos en Blanco,4,"2,78%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
25,Total Votación,144,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,11V
1,1. GABRIEL BORIC FONT,CS,14,"12,50%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"46,43%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"15,18%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"9,82%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,57%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"12,50%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
22,Válidamente Emitidos,112,"99,12%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
23,Votos Nulos,1,"0,88%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
25,Total Votación,113,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,12V
1,1. GABRIEL BORIC FONT,CS,14,"11,20%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"40,80%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"23,20%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,80%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,40%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,60%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
22,Válidamente Emitidos,125,"97,66%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
23,Votos Nulos,2,"1,56%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
24,Votos en Blanco,1,"0,78%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
25,Total Votación,128,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,13V
1,1. GABRIEL BORIC FONT,CS,19,"13,01%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,66,"45,21%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"16,44%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"10,96%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,68%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,11%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"9,59%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
22,Válidamente Emitidos,146,"97,33%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
23,Votos Nulos,3,"2,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
24,Votos en Blanco,1,"0,67%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
25,Total Votación,150,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,14V
1,1. GABRIEL BORIC FONT,CS,21,"14,09%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,73,"48,99%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"12,08%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"7,38%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,37%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"12,08%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
22,Válidamente Emitidos,149,"98,68%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
23,Votos Nulos,1,"0,66%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
24,Votos en Blanco,1,"0,66%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
25,Total Votación,151,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,15V
1,1. GABRIEL BORIC FONT,CS,24,"15,19%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,81,"51,27%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"8,23%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"5,06%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,63%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,70%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"13,92%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
22,Válidamente Emitidos,158,"98,14%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
23,Votos Nulos,3,"1,86%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
25,Total Votación,161,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,CUNCO,LICEO MUNICIPAL ATENEA,16V
1,1. GABRIEL BORIC FONT,CS,13,"9,49%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,68,"49,64%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"17,52%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,03%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,57%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"8,76%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
22,Válidamente Emitidos,137,"95,80%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
23,Votos Nulos,4,"2,80%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
24,Votos en Blanco,2,"1,40%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
25,Total Votación,143,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,1M
1,1. GABRIEL BORIC FONT,CS,18,"11,76%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,68,"44,44%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,28,"18,30%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"7,84%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,65%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,88%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"11,11%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
22,Válidamente Emitidos,153,"99,35%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
23,Votos Nulos,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
24,Votos en Blanco,1,"0,65%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
25,Total Votación,154,"100,00%",,DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,2M-7V
1,1. GABRIEL BORIC FONT,CS,24,"14,37%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,3M-8
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,67,"40,12%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,3M-8
7,3. YASNA PROVOSTE CAMPILLAY,PDC,34,"20,36%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,3M-8
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"7,78%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,3M-8
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,40%",DE LA ARAUCANIA,DISTRITO 23,CUNCO,LOS LAURELES,LICEO ARTURO VALENZUELA,3M-8
