,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,41%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,23%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
19,7. FRANCO PARISI FERNANDEZ,PDG,33,"23,24%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
22,Válidamente Emitidos,142,"97,93%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
23,Votos Nulos,2,"1,38%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
24,Votos en Blanco,1,"0,69%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
25,Total Votación,145,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,184
1,1. GABRIEL BORIC FONT,CS,39,"28,06%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"25,18%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"6,47%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"9,35%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,72%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"10,07%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
19,7. FRANCO PARISI FERNANDEZ,PDG,28,"20,14%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
22,Válidamente Emitidos,139,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
25,Total Votación,139,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,185
1,1. GABRIEL BORIC FONT,CS,31,"22,63%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"27,74%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"5,11%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"13,14%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,19%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,16,"11,68%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
19,7. FRANCO PARISI FERNANDEZ,PDG,24,"17,52%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
22,Válidamente Emitidos,137,"99,28%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
23,Votos Nulos,1,"0,72%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
25,Total Votación,138,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,186
1,1. GABRIEL BORIC FONT,CS,37,"27,01%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"24,09%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"9,49%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,03%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,46%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"7,30%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
19,7. FRANCO PARISI FERNANDEZ,PDG,31,"22,63%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
22,Válidamente Emitidos,137,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
25,Total Votación,137,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,187
1,1. GABRIEL BORIC FONT,CS,51,"34,93%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,32,"21,92%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
7,3. YASNA PROVOSTE CAMPILLAY,PDC,8,"5,48%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"15,75%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,37%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,85%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"13,70%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
22,Válidamente Emitidos,146,"97,99%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
23,Votos Nulos,1,"0,67%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
24,Votos en Blanco,2,"1,34%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
25,Total Votación,149,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,189
1,1. GABRIEL BORIC FONT,CS,52,"27,81%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,58,"31,02%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"11,23%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,28,"14,97%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"5,35%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"9,63%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
22,Válidamente Emitidos,187,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
25,Total Votación,187,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,190
1,1. GABRIEL BORIC FONT,CS,49,"28,32%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,48,"27,75%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
7,3. YASNA PROVOSTE CAMPILLAY,PDC,27,"15,61%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"10,98%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,58%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,20%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"11,56%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
22,Válidamente Emitidos,173,"98,86%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
23,Votos Nulos,1,"0,57%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
24,Votos en Blanco,1,"0,57%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
25,Total Votación,175,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,191
1,1. GABRIEL BORIC FONT,CS,58,"36,48%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,34,"21,38%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
7,3. YASNA PROVOSTE CAMPILLAY,PDC,7,"4,40%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"10,06%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,63%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,66%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
19,7. FRANCO PARISI FERNANDEZ,PDG,34,"21,38%",DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
22,Válidamente Emitidos,159,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
25,Total Votación,159,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,ESCUELA REPUBLICA ORIENTAL DEL URUGUAY,192
1,1. GABRIEL BORIC FONT,CS,24,"18,32%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"25,19%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"17,56%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,25,"19,08%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"3,05%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,40%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"8,40%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
22,Válidamente Emitidos,131,"99,24%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
23,Votos Nulos,1,"0,76%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
24,Votos en Blanco,,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
25,Total Votación,132,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,23M
1,1. GABRIEL BORIC FONT,CS,27,"22,31%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,28,"23,14%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"16,53%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"9,92%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,65%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"10,74%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"15,70%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
22,Válidamente Emitidos,121,"99,18%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
23,Votos Nulos,1,"0,82%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
25,Total Votación,122,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,24M
1,1. GABRIEL BORIC FONT,CS,29,"20,14%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"36,11%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"12,50%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"11,81%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,69%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"9,72%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"9,03%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
22,Válidamente Emitidos,144,"97,96%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
23,Votos Nulos,3,"2,04%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
25,Total Votación,147,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,25M
1,1. GABRIEL BORIC FONT,CS,25,"17,73%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"26,95%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"14,18%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"12,77%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,84%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"7,80%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
19,7. FRANCO PARISI FERNANDEZ,PDG,25,"17,73%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
22,Válidamente Emitidos,141,"99,30%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
23,Votos Nulos,1,"0,70%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
25,Total Votación,142,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,26M
1,1. GABRIEL BORIC FONT,CS,23,"15,13%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"33,55%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"13,82%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,22,"14,47%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,32%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"7,89%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
19,7. FRANCO PARISI FERNANDEZ,PDG,21,"13,82%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
22,Válidamente Emitidos,152,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
25,Total Votación,152,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,27M
1,1. GABRIEL BORIC FONT,CS,28,"19,31%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,40,"27,59%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"15,17%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,22,"15,17%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,07%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"10,34%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"10,34%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
22,Válidamente Emitidos,145,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
23,Votos Nulos,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
25,Total Votación,145,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,28M
1,1. GABRIEL BORIC FONT,CS,38,"23,75%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"24,38%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"9,38%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,28,"17,50%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,21,"13,12%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"11,88%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
22,Válidamente Emitidos,160,"99,38%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
23,Votos Nulos,1,"0,62%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
25,Total Votación,161,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,29M
1,1. GABRIEL BORIC FONT,CS,24,"17,65%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,37,"27,21%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,27,"19,85%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"15,44%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,62%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"13,24%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
22,Válidamente Emitidos,136,"98,55%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
23,Votos Nulos,2,"1,45%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
24,Votos en Blanco,0,"0,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
25,Total Votación,138,"100,00%",,DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,30M
1,1. GABRIEL BORIC FONT,CS,25,"18,12%",DEL MAULE,DISTRITO 17,CURICO,CURICO,INSTITUTO INGLES,31M
